EnumKey#,PianoKey#,Direction,X,Y,Z,Timestamp
8,57,1,13.218825,1.100000,0.211076,2025-11-26 16:37:16
8,57,1,13.220302,2.750000,0.211076,2025-11-26 16:37:19
8,57,1,13.209155,4.250000,0.211076,2025-11-26 16:37:22
8,57,2,14.068741,-0.950000,0.211076,2025-11-26 16:37:26
8,57,2,14.069331,-0.350000,0.211076,2025-11-26 16:37:28
8,57,2,14.068888,0.250000,0.211076,2025-11-26 16:37:31
8,57,2,13.707766,1.100000,0.211076,2025-11-26 16:37:34
8,57,2,13.690788,2.750000,0.211076,2025-11-26 16:37:37
8,57,2,13.671521,4.250000,0.211076,2025-11-26 16:37:41
9,59,1,14.906103,-0.950000,0.212927,2025-11-26 16:37:44
9,59,1,14.905513,-0.350000,0.212927,2025-11-26 16:37:46
9,59,1,14.909352,0.250000,0.212927,2025-11-26 16:37:49
9,59,1,15.050567,1.100000,0.212927,2025-11-26 16:37:51
9,59,1,15.049164,2.750000,0.212927,2025-11-26 16:37:54
9,59,1,15.043997,4.250000,0.212927,2025-11-26 16:37:58
9,59,2,15.781265,-0.950000,0.212927,2025-11-26 16:38:02
9,59,2,15.786285,-0.350000,0.212927,2025-11-26 16:38:04
9,59,2,15.791157,0.250000,0.212927,2025-11-26 16:38:06
9,59,2,15.560768,1.100000,0.212927,2025-11-26 16:38:09
9,59,2,15.558184,2.750000,0.212927,2025-11-26 16:38:12
9,59,2,15.556708,4.250000,0.212927,2025-11-26 16:38:16
10,61,1,16.613017,-0.950000,0.214029,2025-11-26 16:38:19
10,61,1,16.615306,-0.350000,0.214029,2025-11-26 16:38:21
10,61,1,16.617004,0.250000,0.214029,2025-11-26 16:38:24
10,61,1,16.860311,1.100000,0.214029,2025-11-26 16:38:26
10,61,1,16.864814,2.750000,0.214029,2025-11-26 16:38:30
10,61,1,16.865478,4.250000,0.214029,2025-11-26 16:38:33
10,61,2,17.479985,-0.950000,0.214029,2025-11-26 16:38:37
10,61,2,17.486629,-0.350000,0.214029,2025-11-26 16:38:39
10,61,2,17.486112,0.250000,0.214029,2025-11-26 16:38:42
10,61,2,17.377598,1.100000,0.214029,2025-11-26 16:38:44
10,61,2,17.369995,2.750000,0.214029,2025-11-26 16:38:47
10,61,2,17.376343,4.250000,0.214029,2025-11-26 16:38:50
11,63,1,18.319931,-0.950000,0.215446,2025-11-26 16:38:54
11,63,1,18.318086,-0.350000,0.215446,2025-11-26 16:38:56
11,63,1,18.315871,0.250000,0.215446,2025-11-26 16:38:58
11,63,1,18.684597,1.100000,0.215446,2025-11-26 16:39:01
11,63,1,18.676255,2.750000,0.215446,2025-11-26 16:39:05
11,63,1,18.668652,4.250000,0.215446,2025-11-26 16:39:08
11,63,2,19.164827,-0.950000,0.215446,2025-11-26 16:39:13
11,63,2,19.169551,-0.350000,0.215446,2025-11-26 16:39:15
11,63,2,19.166377,0.250000,0.215446,2025-11-26 16:39:17
11,63,2,19.163572,1.100000,0.215446,2025-11-26 16:39:20
11,63,2,19.156781,2.750000,0.215446,2025-11-26 16:39:23
11,63,2,19.145856,4.250000,0.215446,2025-11-26 16:39:25
12,64,1,20.006693,-0.950000,0.217769,2025-11-26 16:39:29
12,64,1,20.011786,-0.350000,0.217769,2025-11-26 16:39:31
12,64,1,20.014296,0.250000,0.217769,2025-11-26 16:39:33
12,64,1,20.019759,1.100000,0.217769,2025-11-26 16:39:36
12,64,1,20.016068,2.750000,0.217769,2025-11-26 16:39:39
12,64,1,20.011639,4.250000,0.217769,2025-11-26 16:39:42
12,64,2,20.867976,-0.950000,0.217769,2025-11-26 16:39:46
12,64,2,20.868345,-0.350000,0.217769,2025-11-26 16:39:48
12,64,2,20.864285,0.250000,0.217769,2025-11-26 16:39:50
12,64,2,20.520658,1.100000,0.217769,2025-11-26 16:39:53
12,64,2,20.524645,2.750000,0.217769,2025-11-26 16:39:57
12,64,2,20.541475,4.250000,0.217769,2025-11-26 16:40:00
13,66,1,21.712573,-0.950000,0.219619,2025-11-26 16:40:04
13,66,1,21.707332,-0.350000,0.219619,2025-11-26 16:40:06
13,66,1,21.710137,0.250000,0.219619,2025-11-26 16:40:08
13,66,1,21.891289,1.100000,0.219619,2025-11-26 16:40:11
13,66,1,21.898892,2.750000,0.219619,2025-11-26 16:40:14
13,66,1,21.904355,4.250000,0.219619,2025-11-26 16:40:17
13,66,2,22.590909,-0.950000,0.219619,2025-11-26 16:40:22
13,66,2,22.594009,-0.350000,0.219619,2025-11-26 16:40:24
13,66,2,22.597110,0.250000,0.219619,2025-11-26 16:40:26
13,66,2,22.421642,1.100000,0.219619,2025-11-26 16:40:29
13,66,2,22.416918,2.750000,0.219619,2025-11-26 16:40:32
13,66,2,22.422676,4.250000,0.219619,2025-11-26 16:40:35
14,68,1,23.416239,-0.950000,0.221706,2025-11-26 16:40:38
14,68,1,23.420964,-0.350000,0.221706,2025-11-26 16:40:41
14,68,1,23.421923,0.250000,0.221706,2025-11-26 16:40:43
14,68,1,23.751746,1.100000,0.221706,2025-11-26 16:40:46
14,68,1,23.759571,2.750000,0.221706,2025-11-26 16:40:50
14,68,1,23.767100,4.250000,0.221706,2025-11-26 16:40:53
14,68,2,24.261356,-0.950000,0.221706,2025-11-26 16:40:57
14,68,2,24.279516,-0.350000,0.221706,2025-11-26 16:41:00
14,68,2,24.278039,0.250000,0.221706,2025-11-26 16:41:02
14,68,2,24.284904,1.100000,0.221706,2025-11-26 16:41:04
14,68,2,24.292360,2.750000,0.221706,2025-11-26 16:41:07
14,68,2,24.299594,4.250000,0.221706,2025-11-26 16:41:10
15,69,1,25.103074,-0.950000,0.222415,2025-11-26 16:41:13
15,69,1,25.106027,-0.350000,0.222415,2025-11-26 16:41:15
15,69,1,25.107504,0.250000,0.222415,2025-11-26 16:41:18
15,69,1,25.113040,1.100000,0.222415,2025-11-26 16:41:20
15,69,1,25.115476,2.750000,0.222415,2025-11-26 16:41:23
15,69,1,25.119610,4.250000,0.222415,2025-11-26 16:41:26
15,69,2,25.996026,-0.950000,0.222415,2025-11-26 16:41:30
15,69,2,25.999127,-0.350000,0.222415,2025-11-26 16:41:32
15,69,2,26.005696,0.250000,0.222415,2025-11-26 16:41:34
15,69,2,25.597109,1.100000,0.222415,2025-11-26 16:41:38
15,69,2,25.588177,2.750000,0.222415,2025-11-26 16:41:41
15,69,2,25.593049,4.250000,0.222415,2025-11-26 16:41:45
16,71,1,26.802311,-0.950000,0.222021,2025-11-26 16:41:48
16,71,1,26.806814,-0.350000,0.222021,2025-11-26 16:41:50
16,71,1,26.811243,0.250000,0.222021,2025-11-26 16:41:53
16,71,1,26.910751,1.100000,0.222021,2025-11-26 16:41:55
16,71,1,26.911415,2.750000,0.222021,2025-11-26 16:41:58
16,71,1,26.909939,4.250000,0.222021,2025-11-26 16:42:01
16,71,2,27.664185,-0.950000,0.222021,2025-11-26 16:42:05
16,71,2,27.671567,-0.350000,0.222021,2025-11-26 16:42:08
16,71,2,27.674003,0.250000,0.222021,2025-11-26 16:42:10
16,71,2,27.383821,1.100000,0.222021,2025-11-26 16:42:13
16,71,2,27.385962,2.750000,0.222021,2025-11-26 16:42:16
16,71,2,27.406779,4.250000,0.222021,2025-11-26 16:42:20
17,73,1,28.503689,-0.950000,0.222415,2025-11-26 16:42:23
17,73,1,28.506272,-0.350000,0.222415,2025-11-26 16:42:25
17,73,1,28.506199,0.250000,0.222415,2025-11-26 16:42:28
17,73,1,28.745298,1.100000,0.222415,2025-11-26 16:42:30
17,73,1,28.755854,2.750000,0.222415,2025-11-26 16:42:34
17,73,1,28.767296,4.250000,0.222415,2025-11-26 16:42:37
17,73,2,29.361281,-0.950000,0.222415,2025-11-26 16:42:41
17,73,2,29.366818,-0.350000,0.222415,2025-11-26 16:42:44
17,73,2,29.372797,0.250000,0.222415,2025-11-26 16:42:46
17,73,2,29.220952,1.100000,0.222415,2025-11-26 16:42:48
17,73,2,29.228924,2.750000,0.222415,2025-11-26 16:42:52
17,73,2,29.228702,4.250000,0.222415,2025-11-26 16:42:55
18,75,1,30.199456,-0.950000,0.221549,2025-11-26 16:42:58
18,75,1,30.202409,-0.350000,0.221549,2025-11-26 16:43:00
18,75,1,30.201966,0.250000,0.221549,2025-11-26 16:43:03
18,75,1,30.576744,1.100000,0.221549,2025-11-26 16:43:06
18,75,1,30.570617,2.750000,0.221549,2025-11-26 16:43:09
18,75,1,30.557404,4.250000,0.221549,2025-11-26 16:43:13
18,75,2,31.043983,-0.950000,0.221549,2025-11-26 16:43:17
18,75,2,31.047747,-0.350000,0.221549,2025-11-26 16:43:19
18,75,2,31.048707,0.250000,0.221549,2025-11-26 16:43:21
18,75,2,31.048338,1.100000,0.221549,2025-11-26 16:43:24
18,75,2,31.054908,2.750000,0.221549,2025-11-26 16:43:27
18,75,2,31.045311,4.250000,0.221549,2025-11-26 16:43:30
19,76,1,31.894707,-0.950000,0.221982,2025-11-26 16:43:33
19,76,1,31.901055,-0.350000,0.221982,2025-11-26 16:43:35
19,76,1,31.904746,0.250000,0.221982,2025-11-26 16:43:38
19,76,1,31.911094,1.100000,0.221982,2025-11-26 16:43:40
19,76,1,31.920100,2.750000,0.221982,2025-11-26 16:43:43
19,76,1,31.917517,4.250000,0.221982,2025-11-26 16:43:46
19,76,2,32.762191,-0.950000,0.221982,2025-11-26 16:43:50
19,76,2,32.777176,-0.350000,0.221982,2025-11-26 16:43:52
19,76,2,32.780941,0.250000,0.221982,2025-11-26 16:43:54
19,76,2,32.408820,1.100000,0.221982,2025-11-26 16:43:58
19,76,2,32.408894,2.750000,0.221982,2025-11-26 16:44:01
19,76,2,32.422698,4.250000,0.221982,2025-11-26 16:44:05
20,78,1,33.595863,-0.950000,0.222336,2025-11-26 16:44:08
20,78,1,33.601842,-0.350000,0.222336,2025-11-26 16:44:10
20,78,1,33.601251,0.250000,0.222336,2025-11-26 16:44:12
20,78,1,33.747782,1.100000,0.222336,2025-11-26 16:44:15
20,78,1,33.747339,2.750000,0.222336,2025-11-26 16:44:18
20,78,1,33.746453,4.250000,0.222336,2025-11-26 16:44:21
20,78,2,34.458918,-0.950000,0.222336,2025-11-26 16:44:25
20,78,2,34.460985,-0.350000,0.222336,2025-11-26 16:44:28
20,78,2,34.462904,0.250000,0.222336,2025-11-26 16:44:30
20,78,2,34.266324,1.100000,0.222336,2025-11-26 16:44:33
20,78,2,34.267136,2.750000,0.222336,2025-11-26 16:44:36
20,78,2,34.268244,4.250000,0.222336,2025-11-26 16:44:39
21,80,1,35.294435,-0.950000,0.221745,2025-11-26 16:44:43
21,80,1,35.296576,-0.350000,0.221745,2025-11-26 16:44:45
21,80,1,35.297166,0.250000,0.221745,2025-11-26 16:44:47
21,80,1,35.612078,1.100000,0.221745,2025-11-26 16:44:50
21,80,1,35.623298,2.750000,0.221745,2025-11-26 16:44:54
21,80,1,35.617983,4.250000,0.221745,2025-11-26 16:44:57
21,80,2,36.151068,-0.950000,0.221745,2025-11-26 16:45:01
21,80,2,36.155202,-0.350000,0.221745,2025-11-26 16:45:03
21,80,2,36.157416,0.250000,0.221745,2025-11-26 16:45:06
21,80,2,36.161181,1.100000,0.221745,2025-11-26 16:45:08
21,80,2,36.166053,2.750000,0.221745,2025-11-26 16:45:11
21,80,2,36.172623,4.250000,0.221745,2025-11-26 16:45:14
22,81,1,37.006221,-0.950000,0.219895,2025-11-26 16:45:17
22,81,1,37.008952,-0.350000,0.219895,2025-11-26 16:45:20
22,81,1,37.013529,0.250000,0.219895,2025-11-26 16:45:22
22,81,1,37.008879,1.100000,0.219895,2025-11-26 16:45:24
22,81,1,36.996920,2.750000,0.219895,2025-11-26 16:45:27
22,81,1,36.987397,4.250000,0.219895,2025-11-26 16:45:30
22,81,2,37.861968,-0.950000,0.219895,2025-11-26 16:45:34
22,81,2,37.862042,-0.350000,0.219895,2025-11-26 16:45:36
22,81,2,37.859237,0.250000,0.219895,2025-11-26 16:45:39
22,81,2,37.495310,1.100000,0.219895,2025-11-26 16:45:42
22,81,2,37.485197,2.750000,0.219895,2025-11-26 16:45:45
22,81,2,37.477593,4.250000,0.219895,2025-11-26 16:45:49
23,83,1,38.701250,-0.950000,0.219029,2025-11-26 16:45:52
23,83,1,38.700660,-0.350000,0.219029,2025-11-26 16:45:55
23,83,1,38.703612,0.250000,0.219029,2025-11-26 16:45:57
23,83,1,38.837520,1.100000,0.219029,2025-11-26 16:45:59
23,83,1,38.845123,2.750000,0.219029,2025-11-26 16:46:03
23,83,1,38.843278,4.250000,0.219029,2025-11-26 16:46:06
23,83,2,39.580250,-0.950000,0.219029,2025-11-26 16:46:10
23,83,2,39.586968,-0.350000,0.219029,2025-11-26 16:46:12
23,83,2,39.592578,0.250000,0.219029,2025-11-26 16:46:14
23,83,2,39.348606,1.100000,0.219029,2025-11-26 16:46:17
23,83,2,39.356136,2.750000,0.219029,2025-11-26 16:46:20
23,83,2,39.362263,4.250000,0.219029,2025-11-26 16:46:24
24,85,1,40.400339,-0.950000,0.218163,2025-11-26 16:46:27
24,85,1,40.406835,-0.350000,0.218163,2025-11-26 16:46:29
24,85,1,40.409641,0.250000,0.218163,2025-11-26 16:46:32
24,85,1,40.679818,1.100000,0.218163,2025-11-26 16:46:34
24,85,1,40.676791,2.750000,0.218163,2025-11-26 16:46:38
24,85,1,40.668080,4.250000,0.218163,2025-11-26 16:46:41
24,85,2,41.270924,-0.950000,0.218163,2025-11-26 16:46:45
24,85,2,41.274615,-0.350000,0.218163,2025-11-26 16:46:48
24,85,2,41.277863,0.250000,0.218163,2025-11-26 16:46:50
24,85,2,41.167061,1.100000,0.218163,2025-11-26 16:46:53
24,85,2,41.161746,2.750000,0.218163,2025-11-26 16:46:56
24,85,2,41.165953,4.250000,0.218163,2025-11-26 16:46:59
25,87,1,42.105629,-0.950000,0.215722,2025-11-26 16:47:02
25,87,1,42.112199,-0.350000,0.215722,2025-11-26 16:47:04
25,87,1,42.112199,0.250000,0.215722,2025-11-26 16:47:07
25,87,1,42.490595,1.100000,0.215722,2025-11-26 16:47:10
25,87,1,42.493474,2.750000,0.215722,2025-11-26 16:47:13
25,87,1,42.504547,4.250000,0.215722,2025-11-26 16:47:17
25,87,2,42.949565,-0.950000,0.215722,2025-11-26 16:47:21
25,87,2,42.953035,-0.350000,0.215722,2025-11-26 16:47:23
25,87,2,42.955545,0.250000,0.215722,2025-11-26 16:47:26
25,87,2,42.961376,1.100000,0.215722,2025-11-26 16:47:28
25,87,2,42.971563,2.750000,0.215722,2025-11-26 16:47:31
25,87,2,42.993709,4.250000,0.215722,2025-11-26 16:47:34
26,88,1,43.806933,-0.950000,0.221785,2025-11-26 16:47:37
26,88,1,43.808631,-0.350000,0.221785,2025-11-26 16:47:39
26,88,1,43.805752,0.250000,0.221785,2025-11-26 16:47:42
26,88,1,43.800068,1.100000,0.221785,2025-11-26 16:47:44
26,88,1,43.782720,2.750000,0.221785,2025-11-26 16:47:47
26,88,1,43.784935,4.250000,0.221785,2025-11-26 16:47:49
26,88,2,44.660908,-0.950000,0.221785,2025-11-26 16:47:54
26,88,2,44.654043,-0.350000,0.221785,2025-11-26 16:47:56
26,88,2,44.650131,0.250000,0.221785,2025-11-26 16:47:58
26,88,2,44.645849,1.100000,0.221785,2025-11-26 16:48:01
26,88,2,44.634998,2.750000,0.221785,2025-11-26 16:48:04
26,88,2,44.615657,4.250000,0.221785,2025-11-26 16:48:07
1,45,4,1.962998,0.642453,0.315171,2025-11-26 16:48:19
4,51,4,6.570586,0.641198,0.288202,2025-11-26 16:48:23
5,52,4,8.799475,0.643044,0.307927,2025-11-26 16:48:26
7,56,4,11.690258,0.646956,0.319423,2025-11-26 16:48:30
8,57,4,13.888254,0.646587,0.321076,2025-11-26 16:48:34
11,63,4,18.494292,0.652419,0.325446,2025-11-26 16:48:38
12,64,4,20.702880,0.651164,0.327769,2025-11-26 16:48:41
14,68,4,23.586835,0.652419,0.331706,2025-11-26 16:48:45
15,69,4,25.796568,0.647177,0.332415,2025-11-26 16:48:49
18,75,4,30.379906,0.650573,0.331549,2025-11-26 16:48:53
19,76,4,32.592444,0.644372,0.331982,2025-11-26 16:48:56
22,81,4,37.677273,0.644889,0.329895,2025-11-26 16:49:01
25,87,4,42.301397,0.647547,0.325722,2025-11-26 16:49:05
